SMILES,design_notes,Catalog ID,designer_institution,design_rationale,design_submission_source_link,designer_name
COc1ccnc(n1)N(C)C,Fragment libraries: DSiPoised,Z281802048,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
COc1ccnc(n1)N2CCNCC2,Fragment libraries: DSiPoised,Z228587394,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)C=1C=CC(=CC1)N2CCNCC2,Fragment libraries: SpotXplorer,Z425338146,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)C=1C=CC(OC(F)(F)F)=CC1,Fragment libraries: SpotXplorer,Z1509470049,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)C=1C=CC=C2C=CC=NC12,Fragment libraries: Leed3D,Z1269220427,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)CC(O)c1ccccc1,Fragment libraries: DSiPoised,Z822382694,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)Cc1nc2ccccc2[nH]1,Fragment libraries: DSiPoised,Z119990900,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)N1CCC(CC1)C#N,"Fragment libraries: DSiPoised,Leed3D",Z414834602,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)N1CCC(O)CC1,Fragment libraries: DSiPoised,Z425757818,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)N1CCCC(C1)C(=O)O,Fragment libraries: DSiPoised,Z133632670,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)N1CCCC1C(=O)N,Fragment libraries: DSiPoised,Z193091370,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)N1CCC[C@@H]1CN,Fragment libraries: DSiPoised,Z1493056027,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)N1CCN(Cc2ccco2)CC1,Fragment libraries: DSiPoised,Z142383342,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)N1C[C@@H]2C[C@H]3C=C[C@@H](O)[C@]2(C1)N3CCO,Fragment libraries: Leed3D,LDS-034254,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)NC1(CCCCC1)C(=O)O,Fragment libraries: DSiPoised,Z133622412,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)NC1CCCC1,Fragment libraries: DSiPoised,Z53825479,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)NC1CCNCC1,Fragment libraries: DSiPoised,Z1491215378,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)NC1CCOC2(CCCC2)C1,Fragment libraries: DSiPoised,Z1446981563,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)NC1CCOc2ccccc12,Fragment libraries: DSiPoised,Z133716556,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)NC=1C=CC(=CC1)C(=O)O,Fragment libraries: SpotXplorer,Z45636695,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)NCC(=O)N1CCCCC1,Fragment libraries: DSiPoised,Z408255174,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)NCC1CCNCC1,Fragment libraries: DSiPoised,Z285141528,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)NCCc1ccc(F)cc1,Fragment libraries: DSiPoised,Z45705015,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)NCCc1ccccc1,Fragment libraries: DSiPoised,Z45617795,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)Nc1ccc(CN)cc1,Fragment libraries: DSiPoised,Z426041412,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)Nc1ccc(cc1)C(=O)N,Fragment libraries: DSiPoised,Z45656995,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)c1cccc2cccnc12,Fragment libraries: DSiPoised,Z1269220427,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(=O)(=O)c1nccn1Cc2cscn2,Fragment libraries: DSiPoised,Z1328968520,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(C1(CN)CCCC1)(=O)=O,Fragment libraries: Euopen,Z2065464266,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(CC1CCNCC1)(=O)=O,Fragment libraries: Euopen,Z1954803302,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(Cc1n[nH]cc1)(=O)=O,Fragment libraries: Euopen,Z3003010228,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(N(C1)CC1O)(=O)=O,Fragment libraries: Euopen,EN300-1707535,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(N1CCC2C1(C3=CC=CC=C3OC)C2)(=O)=O,Fragment libraries: York3D,Y3D-109,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(NCC1OCCC1)(=O)=O,Fragment libraries: Euopen,Z54078455,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(N[C@@H]1CNCC1)(=O)=O,Fragment libraries: Euopen,EN300-2008508,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(Nc(cccc1)c1C(N)=O)(=O)=O,Fragment libraries: Euopen,BBL029317,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(Nc1cnccc1)(=O)=O,Fragment libraries: Euopen,STL388043,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(c(cccc1)c1N)=O,Fragment libraries: Euopen,Z1262398524,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(c1ccc(CN)cc1)=O,Fragment libraries: Euopen,Z1357774197,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CS(c1ncc[nH]1)(=O)=O,Fragment libraries: Euopen,Z1270640443,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSC(NN1)=NC1=O,Fragment libraries: Euopen,Z1799834383,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSCC(NC(NC1CCCC1)=O)=O,Fragment libraries: Euopen,Z599630056,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSCC(Nc1ccccc1)=O,Fragment libraries: Euopen,Z27781929,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSCc1cc(N)ccc1,Fragment libraries: Euopen,EN300-73739,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSc(cc1)cc(C(N)=O)c1Cl,Fragment libraries: Euopen,EN300-45213,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSc(cc1)ccc1O,Fragment libraries: Euopen,EN300-21190,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSc(cc1)ncc1N,Fragment libraries: Euopen,PB1263607029,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSc(nc1)nc(C(N)=O)c1Cl,Fragment libraries: Euopen,STK611661,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSc1ccc(C2(COCC2)N)cc1,Fragment libraries: Euopen,EN300-304617,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSc1nc(O)ccn1,Fragment libraries: Euopen,EN300-94701,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSc1nc(cccc2)c2[nH]1,Fragment libraries: Euopen,AF-615/01049027,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSc1ncc(C(N)=O)n1-c1ccccc1,Fragment libraries: Euopen,Z68201549,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
CSc1nsc(NC(=O)C)n1,Fragment libraries: DSiPoised,Z26804467,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H](C(N(CC1)c2c1cccc2)=O)NC(N)=O,Fragment libraries: Euopen,Z57044970,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H](CNC(c(cc1)ccc1O)=O)O,Fragment libraries: Euopen,EN300-182224,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H](CO)N(C)c1ncccc1F,Fragment libraries: DSiPoised,Z2017168803,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H](c(cccc1)c1F)N,Fragment libraries: Euopen,CSC011417635,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H](c1cc(F)cnc1)N,Fragment libraries: Euopen,EN300-251862,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H]1CCNC[C@@H]1CO,Fragment libraries: York3D,Y3D-36,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H]1CC[C@@H](O1)C(=O)N2CCC=C(F)C2,Fragment libraries: DSiPoised,Z2272040604,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H]1CNC[C@@H](CO)C1,Fragment libraries: York3D,Y3D-54,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H]1CN[C@](C)(CN1C(=O)COC)C(=O)NC1CC1,Fragment libraries: Leed3D,LDS-034291,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H]1CN[C@](C)(CN1C(=O)NCC1CC1)C(=O)NC1CC1,Fragment libraries: Leed3D,LDS-034292,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H]1CN[C@](C)(CN1C1CNC1)C(=O)NCc1ccccc1,Fragment libraries: Leed3D,LDS-034207,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H]1C[C@H]1C(=O)NCCc2ccc(Cl)cc2,Fragment libraries: DSiPoised,Z1802166390,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H]1NCCC[C@@H]1CO,Fragment libraries: York3D,Y3D-31,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H]1OCCN[C@@H]1C(F)(F)F,Fragment libraries: Euopen,EN300-307463,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H]1[C@@H](CO)N(C(C)=O)CCC1,Fragment libraries: York3D,Y3D-24,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@H]1[C@@H](CO)N(S(C)(=O)=O)CCC1,Fragment libraries: York3D,Y3D-23,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@]1(O)[C@@H](C[C@@H]2C[C@H]3CNC[C@]13O2)N(C)C,Fragment libraries: Leed3D,LDS-034272,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@]1(O)[C@@H](C[C@@H]2C[C@H]3CNC[C@]13O2)NC(C)=O,Fragment libraries: Leed3D,LDS-034273,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@]1(O)[C@@H](C[C@@H]2C[C@H]3CNC[C@]13O2)NC=O,Fragment libraries: Leed3D,LDS-034274,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@]1(O)[C@H](O)C[C@@H]2C[C@H]3CN(C[C@]13O2)C(C)=O,Fragment libraries: Leed3D,LDS-034271,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@]1(O)[C@H](O)C[C@@H]2C[C@H]3CN(C[C@]13O2)C=O,Fragment libraries: Leed3D,LDS-034270,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@@]12OC(=O)N[C@@H]1C[C@@H]1C[C@H]3CNC[C@]23O1,Fragment libraries: Leed3D,LDS-034275,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@H](C(NC1CSCC1)=O)O,Fragment libraries: Euopen,Z1816805080,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
C[C@H](O)CNC(=O)Nc1ccccc1,Fragment libraries: DSiPoised,Z1563512128,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
